(I ==> ~H) & ~F & (I ==> ~H) & (F & I) & (F & I) & (F & I) . What is ~G ?	(I ==> ~H) & ~F & (F & I) . What is ~G ?	(I ==> ~H) & ~F & (F & I)	Contradictory
(~H & ~B) & D & (~I & E) & (~I & E) & J & (~I & E) & J . What is J ?	(~H & ~B) & D & (~I & E) & J . What is J ?	(~H & ~B) & D & (~I & E) & J	True
(~F ==> J) & (J | H) & H & (H & E) & H & H . What is E ?	(~F ==> J) & (J | H) & H & (H & E) . What is E ?	(~F ==> J) & (J | H) & H & (H & E)	True
(~I ==> ~C) & (G ==> B) & I & (H & ~J) & I & (~I ==> ~C) & (~I ==> ~C) & (~J <=> G) . What is ~J ?	(~I ==> ~C) & (G ==> B) & I & (H & ~J) & (~J <=> G) . What is ~J ?	(~I ==> ~C) & (G ==> B) & I & (H & ~J) & (~J <=> G)	True
(E & ~H) & D & (A & G) & (A & G) & G & (A & G) . What is A ?	(E & ~H) & D & (A & G) & G . What is A ?	(E & ~H) & D & (A & G) & G	True
(~J ^ ~I) & ~J & (~J ^ ~I) & ~J & ~J . What is ~I ?	(~J ^ ~I) & ~J . What is ~I ?	(~J ^ ~I) & ~J	False
(B <=> E) & I & (G <=> A) & (~I | C) & (B <=> E) & I & (G <=> A) & (~I | C) & ~A & (G <=> A) & (B <=> E) & (E <=> G) & (E <=> G) . What is G ?	(B <=> E) & I & (G <=> A) & (~I | C) & ~A & (E <=> G) . What is G ?	(B <=> E) & I & (G <=> A) & (~I | C) & ~A & (E <=> G)	False
(G <=> J) & (G <=> J) & G & (~E <=> B) & (B & ~I) & (B & ~I) & G & (~E <=> B) & (~E <=> B) . What is ~B ?	(G <=> J) & G & (~E <=> B) & (B & ~I) . What is ~B ?	(G <=> J) & G & (~E <=> B) & (B & ~I)	False
~F & (F | ~G) & J & (F | ~G) & (J & ~B) & J & J . What is ~F ?	~F & (F | ~G) & J & (J & ~B) . What is ~F ?	~F & (F | ~G) & J & (J & ~B)	True
~D & C & (D ^ G) & C & (~B ^ I) & (~B ^ I) & C & (D ^ G) & (~E <=> D) & ~D & (~E <=> D) & ~D & (~E <=> D) & (D ^ G) . What is ~G ?	~D & C & (D ^ G) & (~B ^ I) & (~E <=> D) . What is ~G ?	~D & C & (D ^ G) & (~B ^ I) & (~E <=> D)	False
(E <=> C) & C & (D ==> E) & (D ==> E) . What is E ?	(E <=> C) & C & (D ==> E) . What is E ?	(E <=> C) & C & (D ==> E)	True
(~J & C) & (~J & C) & (C & ~I) & (~I <=> F) & (~I <=> F) & (C & ~I) . What is F ?	(~J & C) & (C & ~I) & (~I <=> F) . What is F ?	(~J & C) & (C & ~I) & (~I <=> F)	True
(~G ^ ~J) & ~C & (H | A) & D & (~C ^ H) & D & (~C ^ H) . What is ~C ?	(~G ^ ~J) & ~C & (H | A) & D & (~C ^ H) . What is ~C ?	(~G ^ ~J) & ~C & (H | A) & D & (~C ^ H)	True
~E & (~F <=> ~E) & ~B & (~E & ~H) & (~H <=> ~C) & ~E & (~E & ~H) & (~G | B) & ~B & (~F <=> ~E) & (~F <=> ~E) & (~H <=> ~C) & (~H <=> ~C) . What is ~H ?	~E & (~F <=> ~E) & ~B & (~E & ~H) & (~H <=> ~C) & (~G | B) . What is ~H ?	~E & (~F <=> ~E) & ~B & (~E & ~H) & (~H <=> ~C) & (~G | B)	True
(C ==> H) & (C ==> H) & (G & C) & (G & C) . What is G ?	(C ==> H) & (G & C) . What is G ?	(C ==> H) & (G & C)	True
~D & ~D . What is ~D ?	~D . What is ~D ?	~D	True
(E ==> ~I) & ~B & (E ==> ~I) & J & (~B <=> C) & (~B <=> C) & J & J . What is I ?	(E ==> ~I) & ~B & J & (~B <=> C) . What is I ?	(E ==> ~I) & ~B & J & (~B <=> C)	Unknown HELP!
~C & (~C ^ ~G) & ~C & ~C . What is ~C ?	~C & (~C ^ ~G) . What is ~C ?	~C & (~C ^ ~G)	True
(~H & ~A) & (~H & ~A) & (~I & ~H) & (~H & ~A) & (~A | C) & (~A | C) & (~A | C) . What is A ?	(~H & ~A) & (~I & ~H) & (~A | C) . What is A ?	(~H & ~A) & (~I & ~H) & (~A | C)	False
D & ~A & (I ==> ~H) & (~J <=> A) & D & D . What is ~D ?	D & ~A & (I ==> ~H) & (~J <=> A) . What is ~D ?	D & ~A & (I ==> ~H) & (~J <=> A)	False
(~G <=> ~D) & (~C <=> ~F) & (~C <=> ~F) & ~D & (~G <=> ~D) & (E ==> ~G) & ~J & (~I <=> E) & ~D & ~D . What is D ?	(~G <=> ~D) & (~C <=> ~F) & ~D & (E ==> ~G) & ~J & (~I <=> E) . What is D ?	(~G <=> ~D) & (~C <=> ~F) & ~D & (E ==> ~G) & ~J & (~I <=> E)	False
(I ==> J) & (~H ==> ~A) & A & (J <=> F) & (~H ==> ~A) & (F & E) & (F & E) & (J <=> F) & (F & E) & (~H ==> ~A) & (I ==> J) . What is ~F ?	(I ==> J) & (~H ==> ~A) & A & (J <=> F) & (F & E) . What is ~F ?	(I ==> J) & (~H ==> ~A) & A & (J <=> F) & (F & E)	False
(~B ==> ~C) & (~H & ~G) & (F & ~H) & ~C & (F & ~H) & F & (~B ==> ~C) & (F & ~H) & ~C . What is ~G ?	(~B ==> ~C) & (~H & ~G) & (F & ~H) & ~C & F . What is ~G ?	(~B ==> ~C) & (~H & ~G) & (F & ~H) & ~C & F	True
(~G <=> J) & (J ^ ~B) & (~G <=> J) & (~B | ~A) & (~G <=> J) & (~B | ~A) & (~B | ~A) & B . What is ~G ?	(~G <=> J) & (J ^ ~B) & (~B | ~A) & B . What is ~G ?	(~G <=> J) & (J ^ ~B) & (~B | ~A) & B	True
B & (I | E) & (I | E) & (I | E) & (E | C) & (E | C) & (E | C) . What is B ?	B & (I | E) & (E | C) . What is B ?	B & (I | E) & (E | C)	True
(D & ~A) & (~A & E) & (~A & E) & (~H ==> B) & ~B & ~B & (~A & E) . What is ~D ?	(D & ~A) & (~A & E) & (~H ==> B) & ~B . What is ~D ?	(D & ~A) & (~A & E) & (~H ==> B) & ~B	False
(E <=> D) & (E <=> D) & (~I <=> E) & (E <=> D) & J & (D & C) & J & (~I <=> E) . What is ~J ?	(E <=> D) & (~I <=> E) & J & (D & C) . What is ~J ?	(E <=> D) & (~I <=> E) & J & (D & C)	False
J . What is ~J ?	J . What is ~J ?	J	False
(G ^ ~H) & (~H ==> ~D) & (G ^ ~H) & (~D ==> ~J) & (G ^ ~H) & ~H & ~H . What is G ?	(G ^ ~H) & (~H ==> ~D) & (~D ==> ~J) & ~H . What is G ?	(G ^ ~H) & (~H ==> ~D) & (~D ==> ~J) & ~H	False
(~D & J) & (~D & J) & (~G <=> B) & (~D & J) & D & D . What is ~B ?	(~D & J) & (~G <=> B) & D . What is ~B ?	(~D & J) & (~G <=> B) & D	Contradictory
~H & ~H & (~H & A) & (D & ~B) & (~F & D) & (~C <=> ~F) & (~F & D) & (~F & D) & (~H & A) & (~C <=> ~F) & (~H & A) & (~C <=> ~F) & ~H . What is ~G ?	~H & (~H & A) & (D & ~B) & (~F & D) & (~C <=> ~F) . What is ~G ?	~H & (~H & A) & (D & ~B) & (~F & D) & (~C <=> ~F)	Unknown HELP!
~I & (~G ==> F) & ~I & (~G ==> F) & ~I & (F <=> I) & (I | ~B) & (I | ~B) . What is ~F ?	~I & (~G ==> F) & (F <=> I) & (I | ~B) . What is ~F ?	~I & (~G ==> F) & (F <=> I) & (I | ~B)	True
B . What is G ?	B . What is G ?	B	Unknown HELP!
(C & G) & (F <=> H) & (G ==> D) & (G ==> D) & (G ==> D) & (F <=> H) & E . What is ~C ?	(C & G) & (F <=> H) & (G ==> D) & E . What is ~C ?	(C & G) & (F <=> H) & (G ==> D) & E	False
(~J ^ E) & (A & H) & (~I ==> ~J) & (A & H) & (A & H) & (E & ~G) & B & (E & ~G) & B & (E & ~G) . What is ~E ?	(~J ^ E) & (A & H) & (~I ==> ~J) & (E & ~G) & B . What is ~E ?	(~J ^ E) & (A & H) & (~I ==> ~J) & (E & ~G) & B	False
(I ^ ~G) & (I ^ ~G) & (~G & A) . What is G ?	(I ^ ~G) & (~G & A) . What is G ?	(I ^ ~G) & (~G & A)	False
(F & ~C) & ~F & (F & ~C) & (F & ~C) . What is F ?	(F & ~C) & ~F . What is F ?	(F & ~C) & ~F	Contradictory
(J | ~H) & (J | ~H) & (~I | ~A) & ~F & (~H ^ ~D) & (~H ^ ~D) & (J | ~H) & D & D & (~H ^ ~D) & ~F . What is H ?	(J | ~H) & (~I | ~A) & ~F & (~H ^ ~D) & D . What is H ?	(J | ~H) & (~I | ~A) & ~F & (~H ^ ~D) & D	False
D & (J & ~F) & (D ^ C) & (~I & J) & (~I & J) & (D ^ C) & (B & ~I) & (B & ~I) & (D ^ C) & (~I & J) . What is ~B ?	D & (J & ~F) & (D ^ C) & (~I & J) & (B & ~I) . What is ~B ?	D & (J & ~F) & (D ^ C) & (~I & J) & (B & ~I)	False
(~E ==> H) & (~E ==> H) & (~E ==> H) & E & E & (G ==> ~E) & (G ==> ~E) & (G ==> ~E) . What is I ?	(~E ==> H) & E & (G ==> ~E) . What is I ?	(~E ==> H) & E & (G ==> ~E)	Unknown HELP!
(~B & D) & (I & ~B) & (~B & D) & (I & ~B) & (~B & D) & ~D & ~D . What is B ?	(~B & D) & (I & ~B) & ~D . What is B ?	(~B & D) & (I & ~B) & ~D	Contradictory
H . What is ~H ?	H . What is ~H ?	H	False
~G & (I <=> ~F) & (~C <=> I) & (~C <=> I) & (G & A) & (~C <=> I) & (G & A) . What is ~I ?	~G & (I <=> ~F) & (~C <=> I) & (G & A) . What is ~I ?	~G & (I <=> ~F) & (~C <=> I) & (G & A)	Contradictory
H & ~C & (F & D) & H & H & (E & G) . What is E ?	H & ~C & (F & D) & (E & G) . What is E ?	H & ~C & (F & D) & (E & G)	True
~G & (~D ^ F) & ~G & (~J ^ ~D) & ~E & (~D ^ F) & (F ^ ~E) & (~D ^ F) & (I ^ ~G) & (I ^ ~G) . What is ~J ?	~G & (~D ^ F) & (~J ^ ~D) & ~E & (F ^ ~E) & (I ^ ~G) . What is ~J ?	~G & (~D ^ F) & (~J ^ ~D) & ~E & (F ^ ~E) & (I ^ ~G)	False
~J & (~G <=> ~B) & (J ^ ~C) & ~J & (J ^ ~C) & G & (~B ==> A) & (~B ==> A) & (~G <=> ~B) & (~G <=> ~B) . What is G ?	~J & (~G <=> ~B) & (J ^ ~C) & G & (~B ==> A) . What is G ?	~J & (~G <=> ~B) & (J ^ ~C) & G & (~B ==> A)	True
(H & A) & ~F & (~J <=> C) & (C & ~D) & (C & ~D) . What is ~J ?	(H & A) & ~F & (~J <=> C) & (C & ~D) . What is ~J ?	(H & A) & ~F & (~J <=> C) & (C & ~D)	True
I & I . What is I ?	I . What is I ?	I	True
(E ==> ~I) & (~B ==> J) & I & (~D & ~B) & (~B ==> J) & (~B ==> J) & ~C & ~C . What is J ?	(E ==> ~I) & (~B ==> J) & I & (~D & ~B) & ~C . What is J ?	(E ==> ~I) & (~B ==> J) & I & (~D & ~B) & ~C	True
(B & ~J) & (~J ^ ~C) & (A | ~F) & (~C | E) & (~J ^ ~C) & (~J ^ ~C) & F . What is ~E ?	(B & ~J) & (~J ^ ~C) & (A | ~F) & (~C | E) & F . What is ~E ?	(B & ~J) & (~J ^ ~C) & (A | ~F) & (~C | E) & F	False
(J <=> ~I) & (~D ==> J) & ~I & (~I | B) . What is ~I ?	(J <=> ~I) & (~D ==> J) & ~I & (~I | B) . What is ~I ?	(J <=> ~I) & (~D ==> J) & ~I & (~I | B)	True
E & E & (B | ~E) & (B | ~E) & (B | ~E) & (~F & B) & (~F & B) & (~F & B) . What is E ?	E & (B | ~E) & (~F & B) . What is E ?	E & (B | ~E) & (~F & B)	True
A . What is A ?	A . What is A ?	A	True
~I & (G | D) & ~I & (D ^ A) & (D ^ A) . What is ~I ?	~I & (G | D) & (D ^ A) . What is ~I ?	~I & (G | D) & (D ^ A)	True
I & I . What is ~I ?	I . What is ~I ?	I	False
(E & ~A) & (E & ~A) . What is ~A ?	(E & ~A) . What is ~A ?	(E & ~A)	True
(~I ^ ~F) & (B ==> ~I) & D & (~I ^ ~F) & D & (~I ^ ~F) & (D ==> B) & (D ==> B) & D . What is F ?	(~I ^ ~F) & (B ==> ~I) & D & (D ==> B) . What is F ?	(~I ^ ~F) & (B ==> ~I) & D & (D ==> B)	True
G . What is G ?	G . What is G ?	G	True
(~G <=> ~C) & (~F & ~G) & D & (~D | ~B) & (~D | ~B) & (~C ==> E) & D & D & (~C ==> E) & (~C ==> E) & (~F & ~G) & (~F & ~G) . What is G ?	(~G <=> ~C) & (~F & ~G) & D & (~D | ~B) & (~C ==> E) . What is G ?	(~G <=> ~C) & (~F & ~G) & D & (~D | ~B) & (~C ==> E)	False
(~E & A) & (~E & A) & (~E & A) . What is ~A ?	(~E & A) . What is ~A ?	(~E & A)	False
~J & ~J . What is J ?	~J . What is J ?	~J	False
~J & (I | D) & ~J & ~J . What is H ?	~J & (I | D) . What is H ?	~J & (I | D)	Unknown HELP!
(~E | ~H) & ~C . What is C ?	(~E | ~H) & ~C . What is C ?	(~E | ~H) & ~C	False
(~B & ~C) & (~C ==> ~I) & (~H & ~J) & F & (~I & E) & C & (~B & ~C) & (~I & E) & F & F & (~I & E) . What is E ?	(~B & ~C) & (~C ==> ~I) & (~H & ~J) & F & (~I & E) & C . What is E ?	(~B & ~C) & (~C ==> ~I) & (~H & ~J) & F & (~I & E) & C	Contradictory
(G & F) & (~B & ~E) & ~E & (~B & ~E) & (G & F) & D . What is ~F ?	(G & F) & (~B & ~E) & ~E & D . What is ~F ?	(G & F) & (~B & ~E) & ~E & D	False
(E <=> ~G) & ~G & (B ==> E) & (~G ==> ~A) & (E <=> ~G) . What is E ?	(E <=> ~G) & ~G & (B ==> E) & (~G ==> ~A) . What is E ?	(E <=> ~G) & ~G & (B ==> E) & (~G ==> ~A)	True
(~D <=> ~B) & G & G . What is ~G ?	(~D <=> ~B) & G . What is ~G ?	(~D <=> ~B) & G	False
E . What is ~E ?	E . What is ~E ?	E	False
(~I ^ B) & (~I ^ B) & (E & ~H) & (B & E) & (E & ~H) & (E & ~H) & (B & E) & (~C <=> D) & (~C <=> D) & (B & E) & F & (~C <=> D) . What is H ?	(~I ^ B) & (E & ~H) & (B & E) & (~C <=> D) & F . What is H ?	(~I ^ B) & (E & ~H) & (B & E) & (~C <=> D) & F	False
(H <=> ~C) & J & (~C <=> J) & (~C <=> J) & (~C <=> J) . What is ~C ?	(H <=> ~C) & J & (~C <=> J) . What is ~C ?	(H <=> ~C) & J & (~C <=> J)	True
F & (~J | ~I) & (D & ~G) & (D & ~G) & G & F & (~J | ~I) & (D & ~G) & (~G & ~B) . What is E ?	F & (~J | ~I) & (D & ~G) & G & (~G & ~B) . What is E ?	F & (~J | ~I) & (D & ~G) & G & (~G & ~B)	Contradictory
D & D & (~B & ~D) & (~J & ~A) & ~A & (~J & ~A) & (~B & ~D) & D & (~C & ~B) & (~C & ~B) & (~J & ~A) . What is ~C ?	D & (~B & ~D) & (~J & ~A) & ~A & (~C & ~B) . What is ~C ?	D & (~B & ~D) & (~J & ~A) & ~A & (~C & ~B)	Contradictory
G & (~I ==> G) & (G ^ B) & C & C & (B <=> A) & (B <=> A) & (F & ~E) . What is ~B ?	G & (~I ==> G) & (G ^ B) & C & (B <=> A) & (F & ~E) . What is ~B ?	G & (~I ==> G) & (G ^ B) & C & (B <=> A) & (F & ~E)	True
(~B ==> C) & (F | H) & J & (J & ~B) & (C | ~I) & ~F & (J & ~B) & ~F & ~F & (C | ~I) & (C | ~I) & (J & ~B) . What is J ?	(~B ==> C) & (F | H) & J & (J & ~B) & (C | ~I) & ~F . What is J ?	(~B ==> C) & (F | H) & J & (J & ~B) & (C | ~I) & ~F	True
(E ^ D) & ~D & J & J & (E ^ D) & (J ^ ~G) & ~D & (J ^ ~G) & (C <=> J) & (B <=> C) & (B <=> C) & (B <=> C) . What is G ?	(E ^ D) & ~D & J & (J ^ ~G) & (C <=> J) & (B <=> C) . What is G ?	(E ^ D) & ~D & J & (J ^ ~G) & (C <=> J) & (B <=> C)	True
B . What is ~B ?	B . What is ~B ?	B	False
~G & (G ^ ~F) & (~F ^ ~I) . What is ~G ?	~G & (G ^ ~F) & (~F ^ ~I) . What is ~G ?	~G & (G ^ ~F) & (~F ^ ~I)	True
D & D & (C & ~I) & (C & ~I) & (~I | F) & ~J & (D | ~E) & ~J . What is J ?	D & (C & ~I) & (~I | F) & ~J & (D | ~E) . What is J ?	D & (C & ~I) & (~I | F) & ~J & (D | ~E)	False
J & J . What is J ?	J . What is J ?	J	True
~E & ~E & ~E & (E | ~D) & (~D | ~B) & (~D | ~B) . What is D ?	~E & (E | ~D) & (~D | ~B) . What is D ?	~E & (E | ~D) & (~D | ~B)	False
B & (D ^ B) & C & (~G <=> D) & B & (D ^ B) & C & (~F <=> C) & (~F <=> C) & (D ^ B) . What is D ?	B & (D ^ B) & C & (~G <=> D) & (~F <=> C) . What is D ?	B & (D ^ B) & C & (~G <=> D) & (~F <=> C)	False
B & B . What is ~B ?	B . What is ~B ?	B	False
(~A & D) & ~A & (~A & D) & (~A & D) . What is D ?	(~A & D) & ~A . What is D ?	(~A & D) & ~A	True
(~I ^ ~J) & (D & F) & F & (F ==> B) & (F ==> B) & (F ==> B) & (D & F) & I & (~I ^ ~J) & I & I & (~I ^ ~J) . What is ~F ?	(~I ^ ~J) & (D & F) & F & (F ==> B) & I . What is ~F ?	(~I ^ ~J) & (D & F) & F & (F ==> B) & I	False
~J & (~C <=> I) & (~G ^ ~J) & (I | ~G) & (~C <=> I) & (I | ~G) & (~G ^ ~J) & (~G ^ ~J) . What is ~C ?	~J & (~C <=> I) & (~G ^ ~J) & (I | ~G) . What is ~C ?	~J & (~C <=> I) & (~G ^ ~J) & (I | ~G)	True
(C & ~D) & (H & I) & (~D ==> ~F) & ~H & (~D ==> ~F) & (~D ==> ~F) . What is ~F ?	(C & ~D) & (H & I) & (~D ==> ~F) & ~H . What is ~F ?	(C & ~D) & (H & I) & (~D ==> ~F) & ~H	Contradictory
(~A & F) & (~A & F) & (~A & F) . What is ~F ?	(~A & F) . What is ~F ?	(~A & F)	False
(~F <=> ~G) & ~F & ~F & (B | ~F) & (~F <=> ~G) . What is ~G ?	(~F <=> ~G) & ~F & (B | ~F) . What is ~G ?	(~F <=> ~G) & ~F & (B | ~F)	True
(~B ==> A) & (J & ~B) & (~B ==> A) . What is A ?	(~B ==> A) & (J & ~B) . What is A ?	(~B ==> A) & (J & ~B)	True
(~E & F) & (F <=> G) & (B ^ J) & (B ^ J) & ~A & ~A & (B ^ J) & ~C & ~A & ~C & (~E & F) . What is ~G ?	(~E & F) & (F <=> G) & (B ^ J) & ~A & ~C . What is ~G ?	(~E & F) & (F <=> G) & (B ^ J) & ~A & ~C	False
(~C & J) & (~C & J) & (~C & J) & (J <=> E) & (J <=> E) . What is J ?	(~C & J) & (J <=> E) . What is J ?	(~C & J) & (J <=> E)	True
(~I ^ ~A) & (~F & J) & (~I ^ ~A) & C & D & (~I ^ ~A) & D & C & (~F & J) & (E | ~G) & (E | ~G) & (J & E) & (E | ~G) & (J & E) . What is ~G ?	(~I ^ ~A) & (~F & J) & C & D & (E | ~G) & (J & E) . What is ~G ?	(~I ^ ~A) & (~F & J) & C & D & (E | ~G) & (J & E)	Unknown HELP!
~H & (~H <=> I) & (J & G) & ~G & ~G & (~H <=> I) & (~B | J) & (~B | J) & (J & G) & (~B | J) & (~H <=> I) & (J & G) . What is ~J ?	~H & (~H <=> I) & (J & G) & ~G & (~B | J) . What is ~J ?	~H & (~H <=> I) & (J & G) & ~G & (~B | J)	Contradictory
~F & (~B & ~J) & (~J ^ C) & (~B & ~J) & (~J ^ C) & (~B & ~J) & (~J ^ C) & (~I & ~A) & (~I & ~A) . What is C ?	~F & (~B & ~J) & (~J ^ C) & (~I & ~A) . What is C ?	~F & (~B & ~J) & (~J ^ C) & (~I & ~A)	False
~J . What is J ?	~J . What is J ?	~J	False
(~A & C) & (~A & C) & ~G & B & ~G & (~G | ~H) & B & (~A & C) & (J <=> ~A) & B . What is ~C ?	(~A & C) & ~G & B & (~G | ~H) & (J <=> ~A) . What is ~C ?	(~A & C) & ~G & B & (~G | ~H) & (J <=> ~A)	False
~C & ~C & ~C . What is ~C ?	~C . What is ~C ?	~C	True
J & J . What is J ?	J . What is J ?	J	True
G & G . What is G ?	G . What is G ?	G	True
~D & ~D . What is ~A ?	~D . What is ~A ?	~D	Unknown HELP!
~E . What is ~E ?	~E . What is ~E ?	~E	True
~B . What is B ?	~B . What is B ?	~B	False
~G & (~G ==> ~E) & ~G & ~G . What is ~G ?	~G & (~G ==> ~E) . What is ~G ?	~G & (~G ==> ~E)	True
~B & ~B & (~I ==> ~E) & ~B & G & G & G & (G ==> C) & (G ==> C) . What is ~B ?	~B & (~I ==> ~E) & G & (G ==> C) . What is ~B ?	~B & (~I ==> ~E) & G & (G ==> C)	True
~D & (~F <=> J) & (~E ==> C) & (C | ~F) & (~E ==> C) & (~E ==> C) & (C | ~F) & (~F <=> J) & (~F <=> J) & ~D . What is D ?	~D & (~F <=> J) & (~E ==> C) & (C | ~F) . What is D ?	~D & (~F <=> J) & (~E ==> C) & (C | ~F)	False
~I & (~D | ~I) & (J & ~D) & (~D | ~I) & (~D | ~I) & ~I . What is ~D ?	~I & (~D | ~I) & (J & ~D) . What is ~D ?	~I & (~D | ~I) & (J & ~D)	True
B & (~E ==> I) & (~G & ~H) & (~E ==> I) & (~E ==> I) & B & B & (I ==> ~D) & ~A & (I ==> ~D) & (I ==> ~D) & ~A . What is B ?	B & (~E ==> I) & (~G & ~H) & (I ==> ~D) & ~A . What is B ?	B & (~E ==> I) & (~G & ~H) & (I ==> ~D) & ~A	True
A & ~G & (~G | C) & (C ^ J) & (J ==> F) & (J ==> F) & A & (C ^ J) & (A ^ ~I) . What is G ?	A & ~G & (~G | C) & (C ^ J) & (J ==> F) & (A ^ ~I) . What is G ?	A & ~G & (~G | C) & (C ^ J) & (J ==> F) & (A ^ ~I)	False
(C <=> ~A) & ~J & (~G ^ ~D) & (~J ^ ~G) & (~J ^ ~G) & C & C & (~J ^ ~G) & (~E <=> ~J) & (~E <=> ~J) & (~E <=> ~J) & (~G ^ ~D) . What is G ?	(C <=> ~A) & ~J & (~G ^ ~D) & (~J ^ ~G) & C & (~E <=> ~J) . What is G ?	(C <=> ~A) & ~J & (~G ^ ~D) & (~J ^ ~G) & C & (~E <=> ~J)	True
(~D ==> B) & (~J & ~D) & (~J & ~D) . What is J ?	(~D ==> B) & (~J & ~D) . What is J ?	(~D ==> B) & (~J & ~D)	False
(~H <=> A) & (A & E) & (A & E) . What is ~H ?	(~H <=> A) & (A & E) . What is ~H ?	(~H <=> A) & (A & E)	True
(~D ==> C) & (~D ==> C) . What is ~F ?	(~D ==> C) . What is ~F ?	(~D ==> C)	Unknown HELP!
J & (F | J) & J . What is J ?	J & (F | J) . What is J ?	J & (F | J)	True
~E & J & (A & ~D) & (~J | C) & (~H <=> ~J) & (~H <=> ~J) . What is C ?	~E & J & (A & ~D) & (~J | C) & (~H <=> ~J) . What is C ?	~E & J & (A & ~D) & (~J | C) & (~H <=> ~J)	True
~E & (~E ^ F) & ~E & (F ==> D) . What is F ?	~E & (~E ^ F) & (F ==> D) . What is F ?	~E & (~E ^ F) & (F ==> D)	False
(E & ~H) & ~D & (E & ~H) & (E & ~H) & ~D & ~D . What is ~H ?	(E & ~H) & ~D . What is ~H ?	(E & ~H) & ~D	True
(E & ~J) & (~C | F) & (~C | F) & (E & ~J) & (F <=> E) & ~D & (E & ~J) . What is ~J ?	(E & ~J) & (~C | F) & (F <=> E) & ~D . What is ~J ?	(E & ~J) & (~C | F) & (F <=> E) & ~D	True
(~E & ~B) . What is B ?	(~E & ~B) . What is B ?	(~E & ~B)	False
~E & ~E . What is ~E ?	~E . What is ~E ?	~E	True
(~H <=> J) & C & ~A & (A <=> ~H) & (A <=> ~H) & (J | ~D) & (J | ~D) & (J | ~D) & (C | ~I) & (C | ~I) & (C | ~I) & (~H <=> J) & (A <=> ~H) & (~H <=> J) . What is H ?	(~H <=> J) & C & ~A & (A <=> ~H) & (J | ~D) & (C | ~I) . What is H ?	(~H <=> J) & C & ~A & (A <=> ~H) & (J | ~D) & (C | ~I)	True
~J & ~J & ~J & (~H ^ B) & (I ^ ~C) & (~H ^ B) & G & (~J ==> ~H) & (~J ==> ~H) & (~J ==> ~H) & (~H ^ B) & G . What is H ?	~J & (~H ^ B) & (I ^ ~C) & G & (~J ==> ~H) . What is H ?	~J & (~H ^ B) & (I ^ ~C) & G & (~J ==> ~H)	False
(C & J) & (~F ^ C) & (J <=> ~I) & (B ^ ~H) & (C & J) & ~H & J & J & J . What is ~C ?	(C & J) & (~F ^ C) & (J <=> ~I) & (B ^ ~H) & ~H & J . What is ~C ?	(C & J) & (~F ^ C) & (J <=> ~I) & (B ^ ~H) & ~H & J	False
(~A & ~F) & F & (I ^ ~G) & (I ^ ~G) & F & (~A & ~F) & (I ^ ~G) & I . What is ~J ?	(~A & ~F) & F & (I ^ ~G) & I . What is ~J ?	(~A & ~F) & F & (I ^ ~G) & I	Contradictory
(C & ~B) & ~D & (~B <=> ~H) & (~J <=> F) & (~J <=> F) & E & E & ~D . What is ~C ?	(C & ~B) & ~D & (~B <=> ~H) & (~J <=> F) & E . What is ~C ?	(C & ~B) & ~D & (~B <=> ~H) & (~J <=> F) & E	False
(~F | I) & (~B <=> C) & ~C & (~F | I) & (~F | I) & A & (I ==> ~B) & (A & G) & (A & G) & (I ==> ~B) . What is ~C ?	(~F | I) & (~B <=> C) & ~C & A & (I ==> ~B) & (A & G) . What is ~C ?	(~F | I) & (~B <=> C) & ~C & A & (I ==> ~B) & (A & G)	True
(~A | E) & (B & ~H) & (~H | ~A) & B & B & (~H | ~A) . What is ~H ?	(~A | E) & (B & ~H) & (~H | ~A) & B . What is ~H ?	(~A | E) & (B & ~H) & (~H | ~A) & B	True
(~H & J) & (I <=> A) & ~E & F & (I <=> A) & F & F & (~H & J) & ~E & (A & ~H) & (A & ~H) & (~E <=> B) & (~E <=> B) . What is ~H ?	(~H & J) & (I <=> A) & ~E & F & (A & ~H) & (~E <=> B) . What is ~H ?	(~H & J) & (I <=> A) & ~E & F & (A & ~H) & (~E <=> B)	True
(E | J) & (H ^ F) & (J <=> H) & (D <=> B) & (J <=> H) & (J <=> H) & ~F & ~F & ~D & ~F & (E | J) & (E | J) & ~D . What is ~J ?	(E | J) & (H ^ F) & (J <=> H) & (D <=> B) & ~F & ~D . What is ~J ?	(E | J) & (H ^ F) & (J <=> H) & (D <=> B) & ~F & ~D	False
(D ^ H) & (D ^ H) & ~D & ~D & ~D . What is D ?	(D ^ H) & ~D . What is D ?	(D ^ H) & ~D	False
(F ==> ~D) & B & B & (~D | A) & (~D | A) & A & (E & ~B) & (F ==> ~D) & (~D | A) & (F ==> ~D) & A & A & (E & ~B) & (E & ~B) . What is ~D ?	(F ==> ~D) & B & (~D | A) & A & (E & ~B) . What is ~D ?	(F ==> ~D) & B & (~D | A) & A & (E & ~B)	Contradictory
D & (I | ~D) & D & D . What is I ?	D & (I | ~D) . What is I ?	D & (I | ~D)	True
~I & ~I . What is ~I ?	~I . What is ~I ?	~I	True
(C <=> B) & (B & F) & (C <=> B) & (B & F) & (B & F) & ~H & ~H & ~H & (C <=> B) . What is H ?	(C <=> B) & (B & F) & ~H . What is H ?	(C <=> B) & (B & F) & ~H	False
~H & ~H . What is ~H ?	~H . What is ~H ?	~H	True
~A & ~A & ~A . What is ~A ?	~A . What is ~A ?	~A	True
